I'm on the bus ????????????,0
When is the Chanukah party,0
???? ?????,0
Ok,0
I'm at school ??????????,0
Love you,0
I'm on the bus ????????????,0
I'm at school ??????????,0
Love you!!,0
I'm at school ??????????,0
Love you,0
I'm on the bus ????????????,0
I'm at school,0
Love you,0
Yay Marc!!!!!,0
That's my nephew!,0
TODAY,0
Hey ben,0
Hey Tom,0
Fhn,0
Hey Ben,0
Hey,0
Hey,0
Hey,0
Nice,0
WTF,0
When u get home early u bake or chill. Never hike!!!!,0
Marc is awesome,0
Dessert looks gorgeous,0
22-Jul-16,0
??? ???,0
Thanks,0
"I got to the third city and there is a sniper rifle for like 78,000",0
And we where let out early??,0
I'm coming,0
Gruahko also,0
How many are we,0
?,0
22-Jul-16,0
??? ???,0
Thanks,0
"I got to the third city and there is a sniper rifle for like 78,000",0
And we where let out early??,0
I'm coming,0
Gruahko also,0
How many are we,0
?,0
23-Dec-16,0
Hey ben,0
Hey Tom,0
Hey,0
Nice,0
Hola,0
Fuck,1
Shit,0
Hello,0
Whats up,0
Whats up,0
You are a dush,0
I hate u.,0
I'm on the bus ????????????,0
I'm at school ??????????,0
Love you!!,0
????,0
Where's Waldo,0
That would be Julia,0
You should download R2D2 sounds into him and make him play it every ~5 seconds,0
Yes,0
Or play it when you push the button or when you show it a different color or when it detects the beacon,0
What's the beacon,0
??,0
Infrared beacon,0
The remote,0
O,0
If you press the biggest button at the top of the remote then it turns into a beacon,0
I'll watch the movie again and let you know how often he makes his sounds,0
I think it's every ~5-10 seconds,0
It's just the demo program I was to lazy in that moment to write a program and upload it,0
K,0
Start convincing your parents that you should be able to bring the computer next week,0
Already started,0
And how is it going?,0
I can bring it next week!????????,0
Yay,0
Yea,0
Yea,0
Ok,0
So I hope you will have the program ready by computers class,0
Gn,0
9-Oct-16,0
?? ?? ?? ????? ?? ??? ????,0
Amit I realized my shot looks really cool in slo-mo ??????,0
7-Jul-16,0
21-Jul-16,0
Thank you,0
11-Sep-16,0
Should we get u some borekas for lunch?,0
No,0
Is this dark ones?,0
Perfect,0
Could we maybe do it at 3,0
It's the best time for me today,0
K??,0
Let me know,0
If not then let's do it tomorrow at like 1,0
Fast!!!!,0
If yes wana get pizza and French fries for lunch there?,0
Be sure,0
Let me know!!!!,0
Vehemently,0
Oops,0
Come on!!!!!!,0
Where are you,0
????,0
Answer,0
!!!!!!!,0
Shalom!!!!!!!!!,0
Answer!!!!!!!!!!!!!,0
When later?,0
Idk tganks,0
Could we maybe do it at 3,0
It's the best time for me today,0
K??,0
Let me know,0
If not then let's do it tomorrow at like 1,0
But Wake up on time tomorrow,0
Fat asshole,0
In the building,0
K,0
So cute!!,0
Where was that pic taken? I don't recognize,0
But it's not in kbm,0
The first thing Eli said was. Wow ur tall!,0
Where was that pic taken? I don't recognize,0
Daniellr how is zalmy doing????,0
Sorry sent that already,0
IKEA much funnier,0
"Laffy taffys, Mike and Ikes, basically the whole place, adins hair, yossis beard, Dovis angry face Everybody's sunburnt skin, all star shirts and Dodgeball marks, REDemption owns this camp and you can't do a thing Red teams got the fire we are always burning can't stop red from earning points, red teams got the fire all we do is cream, ??? ????? ??????. Color war was great this year, all we really did was cheer, we love Dovi, we love yossi, we really just love camp Chorus",0
My Brother and I made this really amazing world and it is on this medium sized island there are docks down at the Sea and then they're sliding doors which revealed a stairway to go up to another set of sliding doors which open up to the main part of the castle. It also has a TNT cannon and a 6 x 6 tower but it is not even close to being finished,0
I brought the disc on key with the worlds,0
Nice,0
9-Aug-16,0
"Yo, sup black salt",0
Yo sup how are you :p,0
I'm good,0
Happy to hear that,0
How was the fast for you?,0
Yea,0
Fine,0
How was yours?,0
Gtg bye,0
"Yo, I just woke up????",0
Can Gavri come over,0
Sure,0
We want to work on something for school,0
Make sure you let me know if you end up going somewhere,0
Let me know when you get to shalom,0
And you need to make sure you daven no chance,0
Mincha,0
Did you bentch?,0
One sms,0
Two sms fuck,1
Response,0
Where was that pic taken? I don't recognize,0
But it's not in kbm,0
The first thing Eli said was. Wow ur tall!,0
We need to figure out where we're picking u up from,0
Still playing x box,0
Now I smoke all day,0
But you are whatsapping marc,0
I'm with him,0
K,0
Cool,0
You smoking??,0
????,0
??,0
?? ??????,0
Lol,0
????,0
???? ????!!!????????,0
27-Dec-16,0
Yes,0
It is so nice,0
Do you want to have a sleep over?,0
I know,0
Yes,0
Hi good night ????,0
Tova love's you,0
Btw shalom thanks for getting us/me to watch this,0
We wont,0
No one knows but if you don't stop we will,0
U will really tell?,0
?,0
No,0
No,0
I told you you,0
Cool,0
You need to be in season 4 to know what we are talking about,0
But ok,0
Btw shalom thanks for getting us/me to watch this,0
We wont,0
No one knows but if you don't stop we will,0
Could you pls order a ????? sandwich instead,0
K.I'll go soon,0
I accidentally ordered u ??????,0
Sorry,0
My phone stopped and I forgot you canged??,0
Changed,0
It's fine,0
U back yet?!,0
No,0
What's up??,0
"Good, why?",0
You still at the party??,0
Just asked....,0
Nope. Home for over an bout,0
Hour,0
Then why you up,0
??,0
Cause...,0
When u guys coming back?,0
Soon just benched,0
I decided to do my project about a lovely because a few years ago I was there with my family on my birthday,0
Are you up,0
good nite!,0
Love you,0
You too,0
I'm not going to foll a sleep because I drink ice coffee,0
Lol,0
If you are send pic,0
If I do,0
I won't I'll delete it after I get it,0
It's just me and marc,0
Yea,0
Come on,0
I can't abt to go out to dinner,0
So face time me,0
I don't know how,0
Got a Android,0
(Not saying I smoke ya?),0
Once,0
Would u want to?,0
On porim 3 years ago don't want again,0
Don't know what it was,0
?,0
Sigaret,0
Don't voice massige,0
No,0
Dies seem nice,0
Doesn't,0
Marc wants to,0
K,0
So I do,0
Smoke a hooka,0
Hookah,0
He is FaceTimeing someone else,0
Done,0
Tell him,0
?,0
Dope,0
Nice,0
Don't tell no one cool?,0
Yea,0
Damn u,0
Not happening,0
We want to live,0
It's not cool to dis,0
Die,0
And we got something that isn't bad for u,0
I don't care,0
Still not doing it,0
Don't ask me again to smoke,0
What about mark,0
Btw u won't tell no one rite cuz ur the only one who knows about it(pulis my friend who's does it with me,0
That was Marc texting,0
I don't want eather,0
I want to live too,0
Lol,0
U know what mickatin is?,0
No,0
Why am I stupid for wanting to live,0
You're not gonna tell anybody right,0
I wont,0
U guys said u want no?,0
We were joking,0
Bye gtg,0
?,0
?,0
?,0
?,0
?,0
?,0
!,0
?,0
?,0
?,0
v,0
b,0
?,0
?,0
?,0
?,0
!,0
!,0
!,0
!,0
!,0
!,0
!,0
!,0
!,0
!,0
!,0
I meet to eat,0
Need,0
Yea,0
???,0
????? ?????????????,0
???????????????????,0
????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0
Be home soon,0
??,0
What's doing??,0
??,0
To talk),0
We love this goat!!!,0
Isn't that boy a chayal,0
??,0
?????? ?????? ?? ?? ???? ??????? ???,0
This is Josh robinson's cousin and I think he also looks like the goat!!!,0
And I told him and jo said I shouldn't say things like that to people,0
U think it's so bad to tell him he looks like a goat??? Joseph does too,0
And I told him and jo said I shouldn't say things like that to people,0
U think it's so bad to tell him he looks like a goat??? Joseph does too,0
We love this goat!!!,0
Isn't that boy a chayal,0
Anyone agree??,0
But I'm not sure he appreciates being told he looks like a goat,0
And I told him and jo said I shouldn't say things like that to people,0
U think it's so bad to tell him he looks like a goat??? Joseph does too,0
We love this goat!!!,0
Isn't that boy a chayal,0
Anyone agree??,0
But I'm not sure he appreciates being told he looks like a goat,0
????? ??????,0
This is Josh robinson's cousin and I think he also looks like the goat!!!,0
And I told him and jo said I shouldn't say things like that to people,0
U think it's so bad to tell him he looks like a goat??? Joseph does too,0
Where are you??,0
On a school trip,0
Mani,0
Any quick minyanim at 8?,0
Eliahu mani?,0
Yea,0
Kk,0
Can we go to it,0
I'm in shul,0
Oh,0
Which minyan,0
Nvr mind,0
Cuz it doesn't matter,0
Didn't know when you would wake up so my dad told me to just go,0
Cuz I only know 1 shul here and thats the one we always went to,0
L,0
The fast one at 8 is on the factory,0
K,0
Grg,0
The factory across from chabbaw,0
????,0
The one we went to in the summer,0
For shacharis,0
Like the one we went to almost every day,0
Yes,0
Ok,0
Good morning,0
How was flight?,0
Since you have all Lucas bags,0
No wheels,0
Eli can shlep,0
"Probably doesn't pay to bring rolling cart, but he can if he wants to",0
"Best to take bags into Maalon, then elevator, then drag into apartment",0
K.thanx,0
Love ya,0
U2,0
Make sure your eyelashes and all makeup are off before I see you next,0
Please!!!,0
K.us too . getting bags,0
Hi,0
8-Jul-16,0
Call me!!!!,0
Make sure your volume is on because I tried to call you before and you didn't answer,0
K,0
What did you want?,0
What ever,0
Mommy wants to know when do you think you'll de done?,0
Please answer,0
Whatever,0
Ok,0
11-Nov-16,0
How r u,0
Good how are you,0
I love you,0
You too,0
I know,0
Fuck you,1
Hey Ben,0
Hey,0
Hey,0
You ass. The biggest loser ever,0
Fuck you,1
Loser,0
Fuck you,1
Loser,0
Fuck you,1
Fuck you,1
You ass. The biggest loser ever,1
Fuck you,1
Loser,0
Fuck you,1
Fuck you,1
Hey,0
Bitch!!,1
????,0
Fuck,1
Hey,0
Fuck u,1
All I can say is not cool leaving me with all of this so late....,0
It's 7:54 and I am no where ready to leave yet,0
Or most importantly the breakfast,0
Hi,0
Idk when,0
Can't,0
We already have planz,0
I'm watching on ur computer,0
On guest,0
U down for it,2
I have to know??!,0
Or most importantly the breakfast,0
??,0
????????????????,0
Idk when,0
We already have planz,0
Can't,0
????,0
Baruch Hashem!!! Have fun. I made it home. Barely,0
Text me 10 minutes before you're home,0
How's Dina,0
She's sleeping,0
Amazing!!! Tysm. Pls make sure apartment door is closed,0
K,0
We're with ?????,0
Baruch Hashem!!! Have fun. I made it home. Barely,0
Text me 10 minutes before you're home,0
How's Dina,0
She's sleeping,0
Amazing!!! Tysm. Pls make sure apartment door is closed,0
Call me,0
Come straight to joseph,0
K,0
At mariv,0
Just finished 18,0
All I can say is not cool leaving me with all of this so late....,0
It's 7:54 and I am no where ready to leave yet,0
Come into my apartment,0
We r discussing tom,0
Did u go to Masada ever,0
Cuz if not or if u want to go than maybe we can,0
Ur dad said that he might make u go to school for the morning and then he will pick u up,0
???,0
??,0
After or before the movie?,0
So cute they gotta teach me that wing dance,0
Cuz if not or if u want to go than maybe we can,0
Ur dad said that he might make u go to school for the morning and then he will pick u up,0
Tzer,0
Are you up??,0
Wake up,0
"I hate/love that song. its one of the few things that can make me jealous of a cartoon character,",0
but what it represents is so pure and sweet and kind and so incredibly rare that I can't help but weep with longing and smile with joy at the same time.,0
"I feel you. When Stoick died, I couldn't even stop the shock because Dreamworks killed him after about 20 minutes from their reunion. I mean, where b is the justice in that?",0
Eurielle It's not even the context of the movie that does it for me. I crave the relationship the song describes.,0
"I desire it desperately. I want it more than money, fame, property, or virtually anything else of this earth.",0
"thus, my envy of those who have it, Stoick and Vilka included. But the reason I want it so much is that it is rare, precious, beautiful thing, so I can't help but smile when I ""see"" it, metaphorically speaking, in the song. therefore I weep with desperate longing for what this song is about while at the same time smiling with joy that I can at least see something so beautiful, even if it is beyond my grasp.",0
"I hate the song for the jealousy and, likely forever, unfulfilled longing it stirs up in my heart, but I love it for its purity and sweetness.",0
"Peter, you are such a glimmer of hope. This song goes straight to my heart. I've been battling severe chronic depression for the last 17 years.",0
That you recognized it's a bigger problem than most people will ever admit is wonderful.. Thank you.,0
"Even more, you told the world that you've fought it yourself.",0
"That is just amazing. Your music usually lifts me up, makes me smile, and even on occasion encourages me to sing.",0
I went to UO music school also.,0
"Long story...Anyway, I'm grateful for your music,",0
"your God given talent, and your willingness to let strangers into your life. That includes Evynne and Ashland too.",0
This song is the only thing that made me feel happy when I was 10 and I got left out of everything I was bullied even by my teacher it kept me out of subside thanks and I'm now 11 thanks again,0
"I also am going through depression (3rd year now...yaay!), and also a ton of self-hatred.",0
"Only recently have I begun to even slightly believe that I am a good person at the core, and it's really hard. Peter, I must say: THANKYOUTHANKYOUTHANKYOUSOOOOOMUCH!!!! this is exactly what I needed today! Love ya!",0
"I was working at Barnes & Noble helping a customer and suddenly I stopped and said, ""Is that... uhm... from the Hobbit?""",0
The customer thought I was nuts but a little Google searching confirmed that your new CD is on in-store play at Barnes & Nobles across the country!,0
"Now I can't wait for your CD to come on! You're on our ""Discover Great New Music"" list! Also, hate to mention it but since you mention Amazon and iTunes, I thought I'd drop a quick plug for your album as available from BN and BN.com! Check it out!",0
Had this soundtrack in tape cassette form back when I was just a little girl.,0
Couldn't even tell you how many times I flipped it over and listened to one side after the other.,0
Knew all the songs by heart. My blanket was too small and the window of my room in the trailer was broken.,0
"The nights were always so cold, lonely and bitter, but as long as I could lie there next to my big clunky radio and hear that music, everything was right and wonderful and the rest of the world, with all its cruelty and pain, disappeared.",0
Now I hear the same music on my laptop and phone and it touches my soul just as much.,0
Thank you so much for doing this medley. It brought tears to my eyes.,0
Such a beautiful reminder for me of how music can help us survive and there really can be miracles if you believe you can get through the night and make it through to the other side.,0
This version of the song is amazing. and i hadn't even heard of it until just a couple days ago.,0
have this song played at my funeral when i die. to say that this version is soulless is a pretty dumb statement.,0
obviously you don't have a soul if you can't enjoy the beauty of this man's fantastic version of an old song.,0
"I think Peter interpreted the song in it's more joyous form rather than the bittersweet lament that most recognise the song as, which is fine, that's the beauty of old folks song's, everyone is entitled to take away their own meaning from a song like this.",0
The lyrics for The Parting Glass are extremely vague after-all.,0
"Personally I'm not too keen on this version as I don't really relate to the more joyous uptempo side of the song. Much rather the covers by Glen Hansard, Ronnie Drew, Shane McGowan and of course Liam Clancy.",0
An opinion cannot be incorrect. An opinion is just that; an opinion.,0
"( in my opinion ) Aside from that, the tune was written as a somber expression of mourning and with that, yes...this version fails to capture that although the harmonies were textbook.",0
a performing musician / vocalist,0
"Sabr, you watched the ORIGNAL!?!? Wow,",0
"it must be amazing to have been alive since the 18th century. ?? But seriously, your point is well taken.",0
One of the reasons this song is still being sung is that it is just a flat-out great song.,0
The countless interpretations over the years have only aided that perception.,0
"On the other hand, imagine how ticked off the fans of a singer get when the artist they love can't record a single folk song without somebody having to come along and tell them how so-and-so's version is sooooo much better.",0
To each his/her own.,0
"Aside from how ridiculous Miley was, who the fuck was that blonde moron who introduced her? That was even more uncomfortable than the actual performance.",1
"Miley made a total ass of herself , there is nothing sexy about this sad little girl. Miley cyrus is god, fuck haters they&rsquo;re just jealous of her lol .",1
"Miley's singing is so bad, the devil inside her was like ""SCREW THIS SHIT I&rsquo;M OUT!"" Seriously this gave me life! Rihanna shows her nipples and it's okay but Miley does this and it's not? Y'all need fucking help.",1
And why does she keep grabbing her crotch?,3
"She was so cute when she had long brown hair, now she looks like a hooker.",0
Very unoriginal and trashy and desperate. And please please explain to me what's up with her sticking out her snail tongue!?,0
And why is she trying to have sex with robin thicke on stage!?,3
What The hell Miley did u fall on your head cause hun u acting like a hoe .,1
I saw the boner!!! and after wards his walking to her to get more lolllll .,3
Miley rocks. Fuck all you homos that live in your mother's basements.,3
She is a dumb ass fuck and she is on drugs!!,3
"I bet you are some man hoe that likes this because you are a rapist. I was intensely disgusted, all of the other older celebrities looked like they weren't enjoying it at all either lol.",3
"Miley just needs to control her attitude on stage, I mean seriously bruh keep it professional am i right?",0
Why would anyone be jealous of someone who behaves and looks like a cheap hooker ?,0
You know it's stuff like this that really fucks up your emotions.,1
"Miley has been a staple for kids everywhere since Hannah Montana and was especially popular amongst young girls, and then years later from her alter ego, she decides to go down a road of controversy and straight up whore/slut activities.",0
"I can't even begin to grasp what her longtime fans have thought about this, but as for me, I'm like no more of this fucking madness.",1
"I can't see how billy-ray cyrus is proud of his girl constantly acting like a stripper in front of millions, plus totally nude doing perverted shit on the cover of magazines.",1
"He and his family were supposed 2 be like old fashioned southern Baptists, Christians too?",0
"I'd be ashamed if my ""little girl"" did such trashy stuff, but he came out and said he was proud of her and to keep it up?",0
"wow, damn! What a fucking disgrace. She is one ugly alienesque weirdo. She walks like her legs are elastic bands, I&rsquo;ve seen red light hookers with a lot more grace.",2
"And him, what a tit.",1
"The white race is a disgrace, sadly. The quality of this video is SHITTY as hell.",1
"Whoever uploaded this, it's like he filmed it off his/her TV screen..c'mon man, u can do better than that!",0
She was all drugged up! She really thought she was gettin it!,3
They are both just stupid. We should boycott this shit and start listening to real music again.,2
Jesus Fucking Christ ...,1
"Imagine the heights of amazingness it would be to fuck that girl's ass, right up the pooper!!!",3
"I need to call my GF, like, right now!!",0
That flat ass should not be wearing that ... I have more ass then her.,1
She's such a bad rolemodel ..,0
I wouldn't be suprised if she does what washed up Lindsey Lohan did and appear in Playboy once nobody cares about her anymore. Also have a sex tape out and not a fake one that somebody made up..,3
"Speaking of, Cersei did not seem entirely remorseful that her la thast son was dead ?'t surprise me. In her eyes, she had already lost her son twice.",0
"First, to the Seven, and second to the inevitability of Maggy the Frog's prophecy. Jaime, on the other hand, may not take this news as well.",0
"Since cats first got their adorable claws into us about 9,500 years ago, humans have had a love affair with felines.",0
"Today more than 80 million cats reside in U.S. homes, with an estimated three cats for every dog on the planet.",0
(Watch a video about the secret lives of cats.),0
Yet there's still a lot we don't know about our feline friends??ncluding what they think of their owners.,0
John Bradshaw is a cat-behavior expert at the University of Bristol and the author of the new book Cat Sense.,0
"After observing pet cats for several years, he's come to an intriguing conclusion: They don't really understand us the way dogs do",0
"When a cat rolls over onto its back, it&rsquo;s announcing to everyone in the general vicinity that its belly is open for business.",0
"While I&rsquo;m tempted to think that the cats enjoy this magical power they possess,",0
I wonder whether or not they actually appreciate the attention.,0
"Free belly rubs from humans sounds like a great idea, until you plop down beside an open window to soak in the sun and a pack of bumbling humans come over and put their hands all over you.",0
"I mean, personal space, come on.",0
It?? hard to deny that cats are the leaders of the Internet.,0
"The cuddly creatures have infiltrated every corner of our digital world, making them practically inescapable.",0
And the best part is?,0
"They have no idea. To them, every twitch of the nose or spontaneous nap time is just another part of their everyday routine.",0
"The fact is, cats are completely unaware of their own cuteness, which is precisely what makes them so frigging adorable.",0
"Let?? take a closer look at their impossibly squee mannerisms, shall we?",0
"Why is it that, every time a cat wants something and they headbutt a part of your body, it&rsquo;s considered cute, when every time I try it, it&rsquo;s considered rude?",0
"(Those double standards, man.)",0
"Though it may look like they rsquo;re initiating affection, in actuality, they&rsquo;re simply reminding you that you have something they need, whether it be food, water, or a big hand that can reach the itch they&rsquo;ve trying to been scratch all day.",0
"I left my girl back home, I don't love her no more.",0
"And she'll never fucking know that, these fucking eyes that I'm staring at.",0
"Let me see that ass, look at all this cash.",0
"And I emptied out my cards too, now I'm fucking leaning on that.",1
Bring your love baby I could bring my shame. Bring the drugs baby I could bring my pain.,3
Bring the cups baby I could bring the drink. Bring your body baby I could bring you fame.,0
"And that's my motherfucking words too, just let me motherfucking love you.",2
"Seventeen shots, no 38. I&rsquo;m like yeah, she&rsquo;s fine, wonder when she&rsquo;ll be mine.",0
She walk past I press rewind to see that ass one more time and I got this sewed up.,0
"Tell me what you see, is it money or it's me?",0
"I smoke twenty, smell the weed I got hunnies in my V",3
"They like, Monty, can you be my baby daddy, I'm like, yeah.",0
"I got robins on my jeans, you see the wings on every pair.",0
"All you see is Remy Boyz, you know my niggas everywhere.",3
"And if somebody got a problem, we could meet up anywhere.",0
"Now go say some,",0
"Don't you niggas play dumb, you know where we came from.",3
"Rummage through the shit, and try to salvage something to see if you can save any of it,",1
Punk but none of it's fucking with me.,1
"Prick, you really feeling that bullshit?",1
You think you killing them syllables. Quit playing.,0
These beats ain't nothing to fool with.,0
They call me Fire Marshall.,0
I shut the shit down.,1
Your entire arsenal is not enough to fuck with one round.,1
I am also the opposite of what you are like.,0
You are microcosm of what the fuck I am on the mic.,1
I am awesome and you are just awe struck.,0
"She's love stricken. She's got her jaw stuck, from sucking my dick. Aww Fuck.",3
I don't think she understands the sacrifices that I made.,0
Maybe if this bitch had acted right I would've stayed.,1
"But I've already wasted over half of my life I would've laid down and died for you, I no longer cry for you.",2
"No more pain bitch you took me for granted, took my heart and ran it straight into the planet.",1
"Command it, and imma be the boss of you now goddamnit.",0
"And what I mean is that I will no longer let you control me, so you better hear me out, this much you owe me.",0
"I gave up my life for you, totally devoted to you while I've stayed faithful all the way, this is how I fucking get repaid.",1
Treat em like you don't need them and they ain't worthy of you.,0
Feed em the same shit that you made me eat.,1
All I ever felt was this helplessness.,0
"Imprisoned by a selfish bitch. Fuck you, I'm leaving you, my life sentence is served bitch.",2
And it's just too late for the other side.,0
"By now you've probably noticed that except when safely contained by quotes, Zampan? always steers clear of such questionable four-letter language.",0
